paperhash,decision,review_index,text_length,sentiment_polarity,sentiment_subjectivity,text
angelopoulos|uncertainty_sets_for_image_classifiers_using_conformal_prediction|ICLR_cc_2021_Conference,True,0,8970,0.05959517045454546,0.5034821710407646,"=== Summary ===

In this paper, the authors propose a regularized conformal score for use in a conformal prediction framework. This regularizer is motivated by the instabilities of top-p variations on..."
angelopoulos|uncertainty_sets_for_image_classifiers_using_conformal_prediction|ICLR_cc_2021_Conference,True,1,4723,0.07843537414965986,0.5338775510204082,"##########################################################################

Summary:

 Prediction sets are used to quantify the uncertainty of classification. The naive approach which include the labe..."
angelopoulos|uncertainty_sets_for_image_classifiers_using_conformal_prediction|ICLR_cc_2021_Conference,True,2,3914,0.14589773862501132,0.5357241748150839,"## Summary
The paper proposes a new conformalized procedure for computing uncertainty sets in classification tasks. The key feature of the method is that the size of the uncertainty sets are regulariz..."
angelopoulos|uncertainty_sets_for_image_classifiers_using_conformal_prediction|ICLR_cc_2021_Conference,True,3,2378,0.18616141001855285,0.47013667285095856,This paper proposes a regularized generalization of adaptive prediction sets (APS by Romano et al 2020) that results in smaller prediction sets that still maintain the correct coverage level for stati...
gan|noisy_agents_selfsupervised_exploration_by_predicting_auditory_events|ICLR_cc_2021_Conference,False,0,3219,0.1808652210884354,0.5101105442176871,"The manuscript proposes a novel method on how to include audio signals as rewards for image-based reinforcement learning (RL) exploration. More specifically, the agent collects audio signals, identifi..."
gan|noisy_agents_selfsupervised_exploration_by_predicting_auditory_events|ICLR_cc_2021_Conference,False,1,19824,0.0914939373492005,0.45267927491611704,"# Summary

This paper investigates the incorporation auditory events into reinforcement learning. Specifically, it proposes a new algorithm that uses event prediction as an intrinsic reward. This algo..."
gan|noisy_agents_selfsupervised_exploration_by_predicting_auditory_events|ICLR_cc_2021_Conference,False,2,3965,0.1609681302304254,0.4184420770486345,"Summary:
This paper proposes a novel type of intrinsic rewards for RL agents based on audio events prediction. A two stage method is proposed that includes sound clustering and auditory event predicti..."
gan|noisy_agents_selfsupervised_exploration_by_predicting_auditory_events|ICLR_cc_2021_Conference,False,3,3021,0.06397849462365593,0.3989247311827957,"The paper introduces an approach for using auditory event prediction to drive exploration, specifically by using the prediction error of auditory events as a shaping reward which is used along with th..."
gan|noisy_agents_selfsupervised_exploration_by_predicting_auditory_events|ICLR_cc_2021_Conference,False,4,4056,0.16051251008878134,0.48194108151735277,"**Update**: Other reviewers have pointed out issues with this paper's ablation study. Additionally, it is difficult to trust the empirical results because they are based on only three runs. In light o..."
gan|noisy_agents_selfsupervised_exploration_by_predicting_auditory_events|ICLR_cc_2021_Conference,False,5,9206,0.11999821484357566,0.3902552773686793,"Summary:
This work proposes the use of sound prediction as intrinsic reward to guide reinforcement learning (RL) exploration. Sounds are often directly related to causal effects of actions and interac..."
zhang|bebold_exploration_beyond_the_boundary_of_explored_regions|ICLR_cc_2021_Conference,False,0,6767,0.06140176313048655,0.4612676714538416,"------------------------------------        
**Summary:**

This paper proposes BeBold, a new definition of intrinsic reward to guide exploration in sparse reward problems. This intrinsic reward combin..."
zhang|bebold_exploration_beyond_the_boundary_of_explored_regions|ICLR_cc_2021_Conference,False,1,2277,0.05157575757575759,0.441030303030303,"BeBold: Exploration Beyond the boundaries of Explored Regions

The authors address the problem of exploring efficiently for a reinforcement learning agent when the reward function is sparse. They prop..."
zhang|bebold_exploration_beyond_the_boundary_of_explored_regions|ICLR_cc_2021_Conference,False,2,2752,0.06696969696969697,0.52721706864564,Summary: This paper focuses on exploration with intrinsic rewards and proposes to use the difference of inverse visitation count as the intrinsic rewards. The method outperforms some existing baseline...
zhang|bebold_exploration_beyond_the_boundary_of_explored_regions|ICLR_cc_2021_Conference,False,3,25227,0.08824983560743052,0.4716803774636054,"**Summary**
This paper is a presentation of BeBold, a new method using an intrinsic reward for exploration, meant for procedurally generated, episodic environments. The method includes two major compo..."
zhang|bebold_exploration_beyond_the_boundary_of_explored_regions|ICLR_cc_2021_Conference,False,4,3464,0.10782520325203253,0.49902729384436706,"Summary 

The authors propose a novel intrinsic reward based on the difference of inverse visitation counts for consecutive states. This reward encourages the agent to explore beyond the boundary of a..."
prat|peril_probabilistic_embeddings_for_hybrid_metareinforcement_and_imitation_learning|ICLR_cc_2021_Conference,False,0,10824,0.08591513347763348,0.5290798761423762,"Summary:

This paper introduces PERIL, a meta RL method that combines demonstration trajectories and trajectories collected by the policy, in order to adapt to a new task. To this end, the authors com..."
prat|peril_probabilistic_embeddings_for_hybrid_metareinforcement_and_imitation_learning|ICLR_cc_2021_Conference,False,1,11128,0.07821121791594232,0.4723201077138082,"## Summary of the Work
The work propose a method which allows us to synthesize meta-RL and meta-IL, by pre-training and conditioning a context-based off-policy meta-RL algorithm on imitation data. Str..."
prat|peril_probabilistic_embeddings_for_hybrid_metareinforcement_and_imitation_learning|ICLR_cc_2021_Conference,False,2,6901,0.11709778194314276,0.47717588253670706,"Summary: This work seeks to efficiently learn new tasks by combining meta-RL and imitation learning (IL). Such a combination is a natural thing to try, as both lines of work improve sample complexity ..."
prat|peril_probabilistic_embeddings_for_hybrid_metareinforcement_and_imitation_learning|ICLR_cc_2021_Conference,False,3,5987,0.09774187452758881,0.4232898715041572,"## Summary of work
This work proposes PERIL, a method for combined Meta Imitation Learning and Meta Reinforcement Learning using context-based meta-learning. Given a set of demonstrations, a latent va..."
ju|stochastic_inverse_reinforcement_learning|ICLR_cc_2021_Conference,False,0,8281,0.017776575276575283,0.44099104599104627,"Summary
--------
The paper describes a method for inverse reinforcement learning---called stochastic IRL---that learns a distribution over reward functions. In that sense, the method is similar to Bay..."
ju|stochastic_inverse_reinforcement_learning|ICLR_cc_2021_Conference,False,1,7331,0.11255135387488321,0.4614507469654528,The paper proposes a novel method for inverse reinforcement learning: inferring a (distribution over) reward functions from a set of expert demonstrations. Prior work has either learned a point-estima...
ju|stochastic_inverse_reinforcement_learning|ICLR_cc_2021_Conference,False,2,3063,0.03346590909090908,0.46378787878787886,"The authors propose to solve underspecified IRL problem  using an MCEM approach. They claim it is the first succint, robust and transferrable solution and have some results on a Gridworld-like environ..."
ju|stochastic_inverse_reinforcement_learning|ICLR_cc_2021_Conference,False,3,1977,0.1541666666666667,0.5025,The authors propose an approach to model-based inverse reinforcement learning which estimates a Gaussian mixture model over reward-function parameters. The method uses MCEM and samples reward function...
ju|stochastic_inverse_reinforcement_learning|ICLR_cc_2021_Conference,False,4,11832,0.026850718065003783,0.405076283504855,"### Summary

The authors proposed inverse reinforcement learning (IRL) algorithm based on Monte Carlo expectation-maximization (MCEM) that maximizes the predictive distribution of trajectories given t..."
feng|the_remarkable_effectiveness_of_combining_policy_and_value_networks_in_abased_deep_rl_for_ai_planning|ICLR_cc_2022_Conference,False,0,19714,0.09229189385677933,0.42550701948602687,"# Thank you

Thank you for your comments. I see the new manuscript clarified many points.
Unfortunately, I cannot honestly change my general opinion about the acceptance of the paper.
The Sokoban part..."
feng|the_remarkable_effectiveness_of_combining_policy_and_value_networks_in_abased_deep_rl_for_ai_planning|ICLR_cc_2022_Conference,False,1,1576,0.017701863354037266,0.4256728778467909,"Strength: 
	1. This paper created an abstract model which explains the right- and left- heavy tail issues for best-first search algorithms. 
	2. Experiments seem to demonstrate the effectiveness of th..."
feng|the_remarkable_effectiveness_of_combining_policy_and_value_networks_in_abased_deep_rl_for_ai_planning|ICLR_cc_2022_Conference,False,2,6296,0.07356220939554274,0.41240719157385813,"## Strengths

* There are a lot of interesting ideas raised in this work.
* The topic areas are relevant to ICLR, although the paper may find a larger pool of interested readers in venues like AAAI, I..."
feng|the_remarkable_effectiveness_of_combining_policy_and_value_networks_in_abased_deep_rl_for_ai_planning|ICLR_cc_2022_Conference,False,3,4765,0.13031746031746028,0.4266349206349206,"This paper empirically studies the behavior of the A* search when it is combined with the DNN heuristic generator (A*+DNN). This paper focuses on the Sokoban domain covering more than 10,000 instances..."
shi|human_perceptionbased_evaluation_criterion_for_ultrahigh_resolution_cell_membrane_segmentation|ICLR_cc_2021_Conference,False,0,2953,0.18815151515151515,0.5253522727272728,"# pros:

- To the author's and reviewer's best knowledge, this paper includes the largest annotated public EM data set for cell membrane segmentation (in case it is published with this paper). Until n..."
shi|human_perceptionbased_evaluation_criterion_for_ultrahigh_resolution_cell_membrane_segmentation|ICLR_cc_2021_Conference,False,1,2138,0.030287490287490282,0.49540986790986796,"Strength: (1) This work proposed an ultra-high-resolution image segmentation dataset for the cell membrane, named U-RISC. The proposed U-RISC is the largest annotated Electron Microscopy (EM) dataset ..."
shi|human_perceptionbased_evaluation_criterion_for_ultrahigh_resolution_cell_membrane_segmentation|ICLR_cc_2021_Conference,False,2,22510,0.07252489963627975,0.41560112016044215,"Summary:

This work presents two contributions towards cell membrane segmentation. First, it introduces a new labelled database for this purpose. The authors claim that this is the largest labelled da..."
shi|human_perceptionbased_evaluation_criterion_for_ultrahigh_resolution_cell_membrane_segmentation|ICLR_cc_2021_Conference,False,3,1492,0.1120064162028448,0.47738675015460724,This paper presents a large high-resolution cell membrane segmentation dataset and also proposes a new evaluation metric that is more consistent with human perception.  The new metric is called Percep...
zhu|lia_latently_invertible_autoencoder_with_adversarial_learning|ICLR_cc_2020_Conference,False,0,1869,0.14084101382488481,0.49583973374295964,"The work in the paper is interesting and seems to show some empirical progress on image generation. However, the work in this paper can be seen as adding the losses from GANs and VAEs together to help..."
zhu|lia_latently_invertible_autoencoder_with_adversarial_learning|ICLR_cc_2020_Conference,False,1,24093,0.10565060066579822,0.4587061562213538,"LIA: Latently Invertible Autoencoder Review

This paper proposes a novel generative autoencoder, and a two-stage scheme for training it. A typical VAE is trained with a variational approximation: duri..."
zhu|lia_latently_invertible_autoencoder_with_adversarial_learning|ICLR_cc_2020_Conference,False,2,2080,0.03719135802469137,0.40308641975308646,"Summary: 

the authors of this paper propose a two-stage model consisting of a Wasserstein GAN and an autoencoder. The goal is to learn an encoding of data within the GAN framework. 
The idea is inspi..."
zhu|lia_latently_invertible_autoencoder_with_adversarial_learning|ICLR_cc_2020_Conference,False,3,663,0.23735795454545455,0.3693181818181818,This paper develops a new generative model called latently invertible autodecoder (LIA). The major aim is to conduct variational inference for VAE and encoding real-world samples for GAN. My understan...
ye|outofdistribution_generalization_analysis_via_influence_function|ICLR_cc_2021_Conference,False,0,4833,0.1261633178142612,0.47815445560728587,"Summary:
     This paper tries to understand the following question - a) Given a set of environments - when would we expect an ERM solution to be completely bad in the out of distribution (OOD) genera..."
ye|outofdistribution_generalization_analysis_via_influence_function|ICLR_cc_2021_Conference,False,1,7963,0.1251712454212454,0.48431410256410284,**OBJECTIVE**: Develop a method to reliably determine 1) if a model will generalize to out-of-distribution (OOD) samples 2) if it is advantageous to use algorithms that explicitly promote OOD generali...
ye|outofdistribution_generalization_analysis_via_influence_function|ICLR_cc_2021_Conference,False,2,6870,0.1711220238095238,0.4425773809523812,"

=================================

**Update after discussion period**

My feeling is still that the proposed method has a lot of interesting potential, but that the paper still needs some improvemen..."
ye|outofdistribution_generalization_analysis_via_influence_function|ICLR_cc_2021_Conference,False,3,8316,0.10189140999485827,0.5319964837206216,"Summary

The authors study the problem of out-of-distribution (OoD) generalization. The key question authors seek to answer is when given access to data from multiple training environments, can one on..."
sun|latent_causal_invariant_model|ICLR_cc_2021_Conference,False,0,13218,0.08057516155342241,0.4941091930843483,"I would like to thank the authors for the interesting work they proposed. I tried to explain my concerns below and I am open to changing my score with their feedback. 

1) My main concern is whether t..."
sun|latent_causal_invariant_model|ICLR_cc_2021_Conference,False,1,6835,0.06243784786641928,0.5197877241805814,"# Summary of the review
- The authors make a strong case regarding their approach to causally robust supervised learning. Their contributions are thorough and carefully situated in the relevant subfie..."
sun|latent_causal_invariant_model|ICLR_cc_2021_Conference,False,2,5560,0.1431603449460592,0.46569951212808347,"### Summary

In this manuscript, the authors introduce a method for supervised learning in an out-of-distribution (o.o.d.) setting.

In particular, the authors consider the case where labelled data pa..."
sun|latent_causal_invariant_model|ICLR_cc_2021_Conference,False,3,1712,0.0878125,0.44973214285714286,"This paper proposes a VAE based model for learning latent causal factors given data from multiple domains. Similar to [Kingma and Hyv¨arinen, 2020], it utilizes additional labels as supervision signal..."
sanchez|closed_loop_deep_bayesian_inversion_uncertainty_driven_acquisition_for_fast_mri|ICLR_cc_2020_Conference,False,0,2080,0.11203282828282828,0.47084595959595965,This paper proposes an active data acquisition framework for magnectic resonance imaging. A generative adversarial network is used to estimate the posterior distribution of the latent MRI image in a c...
sanchez|closed_loop_deep_bayesian_inversion_uncertainty_driven_acquisition_for_fast_mri|ICLR_cc_2020_Conference,False,1,17366,0.05405009709916248,0.45725866812315474,The paper describes a method for accelerating MRI scans by proposing lines in k-space to acquire next. The proposals are based on posterior uncertainty estimates obtained from GAN-based reconstruction...
sanchez|closed_loop_deep_bayesian_inversion_uncertainty_driven_acquisition_for_fast_mri|ICLR_cc_2020_Conference,False,2,3386,0.06543367346938776,0.32127267573696144,The paper proposes an uncertainty driven acquisition for MRI reconstruction. Contrary to most previous approaches (which try to get best reconstruction for a fixed sampling pattern) the method incorpo...
sanchez|closed_loop_deep_bayesian_inversion_uncertainty_driven_acquisition_for_fast_mri|ICLR_cc_2020_Conference,False,3,4423,0.009289617486338799,0.471775956284153,"The paper is quite well written and the idea is novel. However, the results are rather weak. The authors present a method to perform adaptive MR compressed sensing, i.e. decide online which readout to..."
shah|benefits_of_assistance_over_reward_learning|ICLR_cc_2021_Conference,False,0,4198,0.11671174978867287,0.45826289095519884,"Summary:
This work proposes learning a single control policy for human-in-the-loop learning rather than having a reward learning component and a control component. The key difference is that the actio..."
shah|benefits_of_assistance_over_reward_learning|ICLR_cc_2021_Conference,False,1,1674,0.11409774436090227,0.393671679197995,"### Overview

The paper addresses the problem of learning from human feedback. It provides an analysis of reward learning---where human feedback is used to extract a task description in the form of a ..."
shah|benefits_of_assistance_over_reward_learning|ICLR_cc_2021_Conference,False,2,8482,0.013022593844511654,0.3274269109885549,"#### Summary

The submission provides a survey of two paradigms for ‘agents learning from human feedback.’ The two paradigms are unified under a new formalism (assistance games), which subsumes them a..."
shah|benefits_of_assistance_over_reward_learning|ICLR_cc_2021_Conference,False,3,8415,0.17184263578148465,0.47293472913976536,"UPDATE:
After extensive discussion with the authors, I'm raising my score to a 7.  
I believe their revision will adequately address the concerns I've raised.
I think this paper clearly identifies and..."
shah|benefits_of_assistance_over_reward_learning|ICLR_cc_2021_Conference,False,4,4353,0.06764690227804983,0.4049827904336103,"------------------------------------------------------------
Post-rebuttal
-----------------------------------------------------------
Given the effort of the authors of improving their manuscript, I ..."
savarese|winning_the_lottery_with_continuous_sparsification|ICLR_cc_2020_Conference,False,0,1038,0.09269781144781145,0.4805976430976431,This work propose a new iterative pruning methods named Continuous Sparsification. It will continuously prune the current weight until it reaches the target ratio instead of iterative prune the weight...
savarese|winning_the_lottery_with_continuous_sparsification|ICLR_cc_2020_Conference,False,1,1554,0.10620833333333335,0.4893333333333333,This paper proposes a novel objective function that can be used to jointly optimize a classification objective while at the same time encourage sparsification in a network. The lottery ticket hypothes...
savarese|winning_the_lottery_with_continuous_sparsification|ICLR_cc_2020_Conference,False,2,24360,0.15626513223841462,0.5036469107652318,"
To the authors of paper 2504: I have posted a private comment for the reviewer/AC discussion period based on your author responses and your revised paper. I want you to be able to see my full respons..."
gutiérrezfandiño|persistent_homology_captures_the_generalization_of_neural_networks_without_a_validation_set|ICLR_cc_2022_Conference,False,0,9281,0.07476151264194743,0.4050835215509128,"One merit of the paper is, to put it in very broad terms, the idea of
applying tools from topological data analysis to the problem of
understanding generalization in deep neural networks. In principle..."
gutiérrezfandiño|persistent_homology_captures_the_generalization_of_neural_networks_without_a_validation_set|ICLR_cc_2022_Conference,False,1,1316,0.04411458333333333,0.3905208333333333,"I think the subject of the paper is interesting itself and using PH techniques to discover insights about deep learning models is indeed an interesting topic. However, I find the paper to be still in ..."
gutiérrezfandiño|persistent_homology_captures_the_generalization_of_neural_networks_without_a_validation_set|ICLR_cc_2022_Conference,False,2,6388,0.06877368516257407,0.41913350367054075,"# Strengths and Weaknesses

## Strengths: 
- The paper is well written overall (aside for few typos, see Minor comments).
- Experimental report is extensive given the amount of complementary plots in ..."
gutiérrezfandiño|persistent_homology_captures_the_generalization_of_neural_networks_without_a_validation_set|ICLR_cc_2022_Conference,False,3,9863,0.0868749556454474,0.4338009190263286,"I enjoyed the ideas presented in this paper; the analysis of
generalisation performance is a highly relevant and timely, and indeed
constitutes one of the largest obstacle toward employing machine
lea..."
guo|outofdistribution_prediction_with_invariant_risk_minimization_the_limitation_and_an_effective_fix|ICLR_cc_2021_Conference,False,0,3256,0.022916666666666672,0.4533695652173913,"**Summary.** This paper advances generalizable machine learning via addressing a major limitation of invariant risk minimization (IRM). In particular, the author(s) identified and discussed the issue ..."
guo|outofdistribution_prediction_with_invariant_risk_minimization_the_limitation_and_an_effective_fix|ICLR_cc_2021_Conference,False,1,1845,0.1267543859649123,0.5302631578947368,This paper attacks the problem of OOD learning from the angle of invariant causal feature learning. The key idea is to capture domain invariant causal features and use the extracted causality relation...
guo|outofdistribution_prediction_with_invariant_risk_minimization_the_limitation_and_an_effective_fix|ICLR_cc_2021_Conference,False,2,10022,0.17001417596488014,0.49295861024734283,"### Summary of Paper

This paper identifies and tries to fix a limitation of the recent work of Invariant Risk Minimization (Arjovsky et al., '19). IRM is a solution framework for the OoD prediction p..."
guo|outofdistribution_prediction_with_invariant_risk_minimization_the_limitation_and_an_effective_fix|ICLR_cc_2021_Conference,False,3,11334,0.12098781498574891,0.47443323435058976,"Summary:
In this work, the authors focus on the out-of-distribution generalization problem. The input is dataset from multiple environments and the goal is to learn a model that generalizes well to an..."
sontakke|causal_curiosity_rl_agents_discovering_selfsupervised_experiments_for_causal_representation_learning|ICLR_cc_2021_Conference,False,0,11303,0.12462214235799139,0.44631526405111316,"#### **Summary**

This paper develops an intrinsic reward to help identify factors of variation within a family of MDPs. This intrinsic reward takes a form of curiosity and is used to develop initial ..."
sontakke|causal_curiosity_rl_agents_discovering_selfsupervised_experiments_for_causal_representation_learning|ICLR_cc_2021_Conference,False,1,9507,0.035574374079528716,0.4361209294714449,"**Summary**

This paper describes the definition of an intrinsic reward designed to encourage an agent to behave in such a way that they can distinguish between MDPs that have different values of some..."
sontakke|causal_curiosity_rl_agents_discovering_selfsupervised_experiments_for_causal_representation_learning|ICLR_cc_2021_Conference,False,2,3014,0.20567765567765567,0.5221153846153846,"## Summary

The authors introduce *causal curiosity*, an intrinsic reward that allows an agent to discover causal factors in an environment. The authors run experiment on `Causal World Simulation`  , ..."
sontakke|causal_curiosity_rl_agents_discovering_selfsupervised_experiments_for_causal_representation_learning|ICLR_cc_2021_Conference,False,3,2463,0.0382077922077922,0.4152987012987014,This paper considers the problem of skill discovery in settings where the data appears to be a Markov Decision Process and part of the state is unobservable. The hidden state variables are interpreted...
azarian|learned_threshold_pruning|ICLR_cc_2021_Conference,False,0,2538,0.13679971988795517,0.5051120448179272,"This paper proposes soft pruning and soft l0 regularization. 

The soft pruning learns a binarization function based on a sigmoid. I am curious to understand how the algorithm can let some low magnitu..."
azarian|learned_threshold_pruning|ICLR_cc_2021_Conference,False,1,7508,0.09800637958532693,0.4906864699627858,"## Summary

The paper introduces a new type of soft threshold operator in conjunction with appropriate weight regularization that can be used in the context of neural network pruning to obtain sparse,..."
azarian|learned_threshold_pruning|ICLR_cc_2021_Conference,False,2,1102,0.06791125541125541,0.5251984126984128,"The paper proposed a new method to prune a neural network. The method is interesting, innovative and effective. It makes it possible to learn tunning parameter via back propagation, hence learn togeth..."
azarian|learned_threshold_pruning|ICLR_cc_2021_Conference,False,3,14804,0.10774613923348099,0.4946492572125482,"My overall feeling about this paper is that I really liked it. I felt it was clearly written, nice pacing, didn't bombard us with things we already know, nor did it skip over things we don't know abou..."
du|interpreting_molecule_generative_models_for_interactive_molecule_discovery|ICLR_cc_2022_Conference,False,0,13256,0.10256732313070338,0.467196190611684,"## Overview

This paper addresses an important problem which few prior works have addressed before in the literature. Their rough approach is reasonable. However, I had a lot of questions and doubts, ..."
du|interpreting_molecule_generative_models_for_interactive_molecule_discovery|ICLR_cc_2022_Conference,False,1,1809,-0.07601010101010103,0.5993265993265994,The paper uses linear models trained on latent dimensions of an existing deep generative model for molecular property prediction. The normal directions of the learned decision boundaries are then used...
du|interpreting_molecule_generative_models_for_interactive_molecule_discovery|ICLR_cc_2022_Conference,False,2,8582,0.09733016983016979,0.45626158563658553,"### ===== Detailed pros: ===== 

 

1. Interpreting and dissecting generative models of molecules is an interesting and important direction, and one that so far has not been sufficiently explored. Mor..."
du|interpreting_molecule_generative_models_for_interactive_molecule_discovery|ICLR_cc_2022_Conference,False,3,2086,0.14772727272727273,0.4143939393939394,My first concern about this study is that there are many methods that have simlar concepts (model-agnostic and does not require re-training of the molecule generative model). Some examples are list be...
bai|improved_uncertainty_postcalibration_via_rank_preserving_transforms|ICLR_cc_2021_Conference,False,0,15535,0.08934662337662336,0.45485541125541135,"**Justification for Score**
The paper is missing a thorough literature review and there are many missing citations and comparisons. Overall, unfortunately there are multiple misleading (and sometimes ..."
bai|improved_uncertainty_postcalibration_via_rank_preserving_transforms|ICLR_cc_2021_Conference,False,1,3999,0.19464726631393298,0.47226505416981607,"Overview: 

This paper proposes a post-calibration technique that is meant to be more powerful than temperature scaling without introducing overfitting. The authors argue that previous attempts to gen..."
bai|improved_uncertainty_postcalibration_via_rank_preserving_transforms|ICLR_cc_2021_Conference,False,2,2330,0.18282654127481715,0.37261904761904757,"This paper introduces a new post-processing calibration method that can keep classification ranking, like the simple (local) temperature scaling methods, but has larger capacity, comparable to matrix ..."
bai|improved_uncertainty_postcalibration_via_rank_preserving_transforms|ICLR_cc_2021_Conference,False,3,3830,0.08105386416861825,0.5072716627634661,"**Summary**
This work proposes a method for calibrating outputs of deep neural networks using higher capacity learning than previously possible. This is accomplished by a “Neural Rank Preserving Trans..."
zhu|gradient_descent_temporal_differencedifference_learning|ICLR_cc_2021_Conference,False,0,1982,0.05218614718614719,0.46768398268398276,"This paper proposes a variant of the GTD2 algorithm by adding an additional regularization term to the objective function, and the new algorithm is named as Gradient-DD (GDD). The regularization ensur..."
zhu|gradient_descent_temporal_differencedifference_learning|ICLR_cc_2021_Conference,False,1,6691,0.04508340391492566,0.36559676736307173,"EDIT: After reading the other reviews, the author's responses, and thinking more about the concerns raised, I have increased my score. However, I still recommend rejection because of questions around ..."
zhu|gradient_descent_temporal_differencedifference_learning|ICLR_cc_2021_Conference,False,2,3991,0.13170793895370167,0.4006060041653262,"### Summary of Contributions

The paper proposes the gradient descent TD difference learning (GDD) algorithm which adds a term to the MSPBE objective to constrain how quickly a value function can chan..."
zhu|gradient_descent_temporal_differencedifference_learning|ICLR_cc_2021_Conference,False,3,12653,0.06171482363790056,0.3838697200235663,"## Summary of paper
This paper introduces a novel regularized mean-squared projected bellman objective and corresponding GTD2-like algorithm which minimizes the objective. The paper analytically inves..."
he|neural_networks_behave_as_hash_encoders_an_empirical_study|ICLR_cc_2021_Conference,False,0,1989,0.022672619047619046,0.4515138888888888,This draft proposes to use the relu activation pattern of the neurons in the neural network as the hash code for the input. Essentially the input features are bucketized into small piecewise linear re...
he|neural_networks_behave_as_hash_encoders_an_empirical_study|ICLR_cc_2021_Conference,False,1,5117,0.13205871212121215,0.5263013618326119,**Update after rebuttal:** I thank the authors for their detailed responses and the additional experiments. The responses addressed most of my concerns. I noticed that I had the wrong notion of redund...
he|neural_networks_behave_as_hash_encoders_an_empirical_study|ICLR_cc_2021_Conference,False,2,14645,0.12599254386604988,0.5097303946606736,"**Update after authors' response**
I am very happy to see the additional results on CIFAR-10, and the layer-wise ablations and other control experiments. To me, these results have shed a lot of light ..."
he|neural_networks_behave_as_hash_encoders_an_empirical_study|ICLR_cc_2021_Conference,False,3,3482,0.1365,0.48450396825396813,"In this paper, the problem of linear partition in the linear spaces of neural networks with ReLU-like activations is studied. It demonstrates that such a partition exhibits two properties, including d..."
matusch|evaluating_agents_without_rewards|ICLR_cc_2021_Conference,False,0,2206,0.07657624633431086,0.3388563049853372,"This work studies four task-agnostic metrics for evaluating reinforcement learning agents: human similarity, curiosity, empowerment and information gain. Experiments were conducted with three selected..."
matusch|evaluating_agents_without_rewards|ICLR_cc_2021_Conference,False,1,3703,0.09081137909709343,0.40898608534322817,"Thanks for this paper. The curiosity and exploration is an important topic for RL research and we need more in-depth analysis of existing methods. The paper as it stands, provide useful, but expected ..."
matusch|evaluating_agents_without_rewards|ICLR_cc_2021_Conference,False,2,8434,0.12276548672566372,0.4366234723978087,"**Summary**

The goal of this paper is to improve our understanding of reward-agnostic metrics drawn from the literature through comparison with human behaviour and task reward. This paper compares tw..."
matusch|evaluating_agents_without_rewards|ICLR_cc_2021_Conference,False,3,10602,0.06338634276650806,0.4405647382920111,"------------------------------------        
**Summary:**

This paper proposes to study three types of intrinsic motivations: curiosity, empowerment and information gain. They propose to compute these..."
mendonca|metareinforcement_learning_robust_to_distributional_shift_via_model_identification_and_experience_relabeling|ICLR_cc_2021_Conference,False,0,5708,0.12229452054794523,0.42529893622359377,- Summary: this paper proposes a novel meta-RL method that works as a 2-stage pipeline (with the 2nd stage being optional). The first stage does model identification by having a network doing meta-SL ...
mendonca|metareinforcement_learning_robust_to_distributional_shift_via_model_identification_and_experience_relabeling|ICLR_cc_2021_Conference,False,1,3823,0.11872069754145227,0.4688406300198754,This paper proposes a new meta-RL algorithm containing two main components: 1. Model Identification 2. Experience Relabeling. Model Identification models the next state and reward function condition o...
mendonca|metareinforcement_learning_robust_to_distributional_shift_via_model_identification_and_experience_relabeling|ICLR_cc_2021_Conference,False,2,4131,0.20077077394150564,0.4933745116671946,The authors propose a novel meta-RL algorithm that can both meta-train and adapt to new tasks in an off-policy way. Multiple ideas are incorporated into the algorithm. Meta-learning parameters for bot...
mendonca|metareinforcement_learning_robust_to_distributional_shift_via_model_identification_and_experience_relabeling|ICLR_cc_2021_Conference,False,3,10842,0.16341942518634242,0.47076346168451466,"Summary:
This paper presents MIER, a novel meta-RL method that is designed specifically to be able to deal with out-of-distribution test tasks. The idea is to learn two separate modules: a dynamics/re..."
zhang|why_flatness_does_and_does_not_correlate_with_generalization_for_deep_neural_networks|ICLR_cc_2022_Conference,False,0,8119,0.008823094223484847,0.42035122646450784,"First, its extremely easy to determine the authors. They self-cite collectively over 50 times if you include the publications where the authors are co-authored. Furthermore, they have the current and ..."
zhang|why_flatness_does_and_does_not_correlate_with_generalization_for_deep_neural_networks|ICLR_cc_2022_Conference,False,1,1968,0.25504079254079254,0.5307983682983681,**Strength**: This paper is relatively well written and easy to follow. It studies an interesting and important question that characterizes the generalization performance of a trained neural network. ...
zhang|why_flatness_does_and_does_not_correlate_with_generalization_for_deep_neural_networks|ICLR_cc_2022_Conference,False,2,5119,0.11799472690430135,0.34799207884314265,"Strengths:
- The empirical observation that Adam and Entropy-SGD could break the correlation between flatness and generalization is interesting.
- The empirical observation that the Bayesian prior is ..."
zhang|why_flatness_does_and_does_not_correlate_with_generalization_for_deep_neural_networks|ICLR_cc_2022_Conference,False,3,3996,0.07512820512820513,0.3987179487179487,"There are several recent works, which looked into the connection between generalization and the sharpness of the local minimum. Here, 'sharpness"" is often defined using the spectrum of the Hessian (in..."
zhang|why_flatness_does_and_does_not_correlate_with_generalization_for_deep_neural_networks|ICLR_cc_2022_Conference,False,4,4923,0.14522357723577234,0.49072831978319786,"## Strengths:

1. In the specific settings considered, the correlation between generalization and the proposed Bayesian prior is extremely strong, and robustly outperforms the flatness measure.

1. Ap..."
